 Calc. Energy    Model Energy     DM1 Trace
-3662.2349707545 -3662.2403346693    12.0000000000
-3662.2346266714 -3662.2421749961    12.0000000000
-3662.2329907100 -3662.2367643934    12.0000000000
-3662.2326814230 -3662.2351341075    12.0000000000
-3662.2297747811 -3662.2267225489    12.0000000000
-3662.2287733122 -3662.2346864105    12.0000000000
-3662.2281444530 -3662.2354881437    12.0000000000
-3662.2248025222 -3662.2191200521    12.0000000000
-3662.2244284978 -3662.2169920159    12.0000000000
-3662.2242711981 -3662.2189347537    12.0000000000
-3662.2240913780 -3662.2181331940    12.0000000000
-3662.2202097753 -3662.2180030355    12.0000000000
-3662.2199206064 -3662.2158510347    12.0000000000
-3662.2191482348 -3662.2174258106    12.0000000000
-3662.2186057215 -3662.2156668615    12.0000000000
-3662.2184773293 -3662.2165368877    12.0000000000
-3662.2180853699 -3662.2135603563    12.0000000000
-3662.2169032577 -3662.2121582494    12.0000000000
-3662.2155634611 -3662.2153127885    12.0000000000
-3662.2149622853 -3662.2056406876    12.0000000000
-3662.2141894829 -3662.2064523793    12.0000000000
-3662.2140048113 -3662.2115542047    12.0000000000
-3662.2137509959 -3662.2198037183    12.0000000000
-3662.2128464577 -3662.2135670335    12.0000000000
-3662.2120427701 -3662.2165597488    12.0000000000
-3662.2103255168 -3662.2176067695    12.0000000000
-3662.2086731881 -3662.2111300108    12.0000000000
-3662.2086240662 -3662.2172940447    12.0000000000
-3662.2084958029 -3662.2143428506    12.0000000000
-3662.2082909505 -3662.2176516913    12.0000000000
-3662.3125909567 -3662.3057747384    12.0000000000
-3662.3122083204 -3662.3056837213    12.0000000000
-3662.3069000101 -3662.3042599227    12.0000000000
-3662.3066359787 -3662.3039348520    12.0000000000
-3662.3032489156 -3662.3077939769    12.0000000000
-3662.3031391843 -3662.2988338589    12.0000000000
-3662.2994858511 -3662.2957395385    12.0000000000
-3662.2979742970 -3662.2962367787    12.0000000000
-3662.2970180856 -3662.3061951893    12.0000000000
-3662.2913604552 -3662.2931234840    12.0000000000
-3662.2506049692 -3662.2478162708    12.0000000000
-3662.2498318436 -3662.2489743866    12.0000000000
-3662.2484293555 -3662.2473772825    12.0000000000
-3662.2481872273 -3662.2497790818    12.0000000000
-3662.2452295879 -3662.2413269976    12.0000000000
-3662.2447939010 -3662.2487430951    12.0000000000
-3662.2438059107 -3662.2483811033    12.0000000000
-3662.2419301191 -3662.2335498200    12.0000000000
-3662.2416971492 -3662.2382406781    12.0000000000
-3662.2415699599 -3662.2370085892    12.0000000000
-3662.2415694062 -3662.2391601375    12.0000000000
-3662.2372492126 -3662.2470085957    12.0000000000
-3662.2368838042 -3662.2556146221    12.0000000000
-3662.2359929811 -3662.2366672131    12.0000000000
-3662.2352819662 -3662.2421215532    12.0000000000
-3662.2348387825 -3662.2294325477    12.0000000000
-3662.2347513074 -3662.2576256072    12.0000000000
-3662.2342619495 -3662.2509634213    12.0000000000
-3662.2339001752 -3662.2286785236    12.0000000000
-3662.2330978243 -3662.2264783596    12.0000000000
-3662.3442135188 -3662.3267836465    12.0000000000
-3662.3433194069 -3662.3265609281    12.0000000000
-3662.3375055162 -3662.3252830404    12.0000000000
-3662.3367693558 -3662.3249126536    12.0000000000
-3662.3309193293 -3662.3217805165    12.0000000000
-3662.3308712309 -3662.3224249509    12.0000000000
-3662.3276453635 -3662.3197571446    12.0000000000
-3662.3249889944 -3662.3192716697    12.0000000000
-3662.3239233212 -3662.3204181619    12.0000000000
-3662.3183862338 -3662.3177763746    12.0000000000
-3662.3065709764 -3662.3032886824    12.0000000000
-3662.3051860296 -3662.3063928190    12.0000000000
-3662.3046933189 -3662.3081601821    12.0000000000
-3662.3039567050 -3662.3062687428    12.0000000000
-3662.3035898231 -3662.3062161758    12.0000000000
-3662.2990496305 -3662.3054156280    12.0000000000
-3662.2988087657 -3662.3054727029    12.0000000000
-3662.2939986434 -3662.2942154508    12.0000000000
-3662.2938580347 -3662.3088929230    12.0000000000
-3662.2935674127 -3662.2982131692    12.0000000000
-3662.2918955615 -3662.3072020987    12.0000000000
-3662.2887997380 -3662.2964600670    12.0000000000
-3662.2883950623 -3662.3080702950    12.0000000000
-3662.2876628905 -3662.2900288918    12.0000000000
-3662.2827314597 -3662.2941870243    12.0000000000
-3662.2484350458 -3662.2445875044    12.0000000000
-3662.2480648403 -3662.2318024393    12.0000000000
-3662.2469565400 -3662.2567938749    12.0000000000
-3662.2466041399 -3662.2354999837    12.0000000000
-3662.2449317877 -3662.2281788123    12.0000000000
