    1.0000000000    -0.0260447520     0.4713416512    -0.6377235032     3.1710284681     3.4388213661    28.7653041705     1.7073432161     1.2426523489     2.1911713769     2.7093636835
    1.0000000000     0.1746353757     0.8593727962    -0.6801945059     3.5803516229     3.4509005318    28.8530059747     1.5512433151     0.7681303754     2.6672159717     2.7556742014
    1.0000000000     0.0162880926     0.5663134463    -0.6009386014     3.4096910513     3.4381997955    28.6969787682     1.6905431316     1.1112928048     2.3415668597     2.6850799462
    1.0000000000     0.2472649076     0.6309555554    -0.8224282593     3.4772411014     3.5294911764    29.0362429636     1.4638047529     1.2632156178     2.0867024384     2.8438679993
    1.0000000000     0.3351995853     0.6389003444    -0.7916956337     3.3522789433     3.3418795028    28.4441931829     1.5420981113     1.1562592495     2.1767360633     2.8398961332
    1.0000000000    -0.1021952860     0.2547657753    -0.6570762985     3.0335351607     3.5041014594    28.6983460162     1.7805518826     1.4915514088     2.0556321706     2.5255282999
    1.0000000000     0.5534791298     0.5119531775    -0.7287363464     2.9020761939     2.6847103667    26.4190860220     1.7903784758     0.9811084252     2.2746046493     2.8799132577
    1.0000000000     0.9491855203     0.3808788846    -0.7486523465     2.1850772643     3.5659875503    28.9099553180     1.8012428322     1.0492623821     2.0401092868     2.9968087480
    1.0000000000     0.9469642378     0.3894414185    -0.7590280673     2.1935586450     3.5579687371    28.8974283974     1.7982238884     1.0509819622     2.0423263116     2.9974250047
    1.0000000000     0.9493407262     0.3750438492    -0.7303525214     2.1888771009     3.5431208604    28.8518322521     1.7936260687     1.0657774498     2.0449695367     2.9790097909
    1.0000000000     0.9468344404     0.3858533592    -0.7423690654     2.1986311362     3.5340092930    28.8353592704     1.7901022051     1.0625392125     2.0478702505     2.9846663690
    1.0000000000     0.9643655627     0.3429876091    -0.4536162644     2.1199025445     3.5733984258    28.8825773441     1.7947403124     1.0373227221     3.0181599851     2.0025330951
    1.0000000000     0.9798890537     0.0816432314    -0.7025203848     2.0708729700     3.5614064765    28.6774190267     1.7987731789     1.9702018952     2.0391643720     2.0224523342
    1.0000000000     0.9615923395     0.3569430096    -0.4105163941     2.1304194751     3.5488714849    28.8326342601     1.7843551962     1.0406643482     3.0194243327     2.0033245320
    1.0000000000     0.9635610202     0.3424922112    -0.4015767932     2.1271743254     3.5499629546    28.8209029248     1.7846162519     1.0370821420     3.0210058555     2.0040179999
    1.0000000000     0.9799363671     0.0843842864    -0.6827336089     2.0742027695     3.5343344802    28.6047854185     1.7881573339     1.9744422781     2.0428551212     2.0173260092
    1.0000000000     0.9647875718     0.3562639155    -0.4035078898     2.1289273869     3.5421210842    28.7793407394     1.7718586430     1.0403782363     3.0162963560     2.0063436962
    1.0000000000     0.9550410350     0.5747309110    -0.9511684535     2.1687426190     3.4469144065    28.1874227720     1.4521657374     1.2433224818     2.7987840208     2.0375779558
    1.0000000000     0.8981961516     0.5752513570    -0.8336902155     2.3612929059     3.9111283579    29.1826758105     0.8837901633     1.0510407137     2.1257668085     2.9874425228
    1.0000000000     0.8934103784     0.5795814525    -0.8680143768     2.3828451595     3.8780075937    29.1706887471     0.9145630679     1.0574016373     2.1671199914     2.9512451548
    1.0000000000     0.9629349033     0.4720825945    -0.2934993856     2.1342361234     3.4002838317    28.3994833710     1.7159480191     1.0416196034     2.0226301941     2.9979995137
    1.0000000000     0.9611046133     0.4832538533    -0.3002720362     2.1418712282     3.3934685116    28.3933711394     1.7133249696     1.0431354109     2.0237907666     2.9995233216
    1.0000000000     0.9603338894     0.4705651043    -0.3215868512     2.1439484111     3.3738994722    28.3374602849     1.7076999915     1.0599829025     2.0278822080     2.9792402118
    1.0000000000     0.9579004290     0.4821162766    -0.3331651950     2.1542649001     3.3653150245    28.3309986873     1.7048976144     1.0596179811     2.0306679872     2.9823478109
    1.0000000000     0.9294852185     0.4947226576    -0.4649920020     2.2471217481     3.9600584750    29.0500442912     0.8724828026     1.0553728060     3.0459904108     2.0088504024
    1.0000000000     0.9841127917     0.0831889775    -0.2730336863     2.0333631555     3.4428779731    28.3728322285     1.7299387536     1.9672337308     2.0284246324     2.0207504386
    1.0000000000     0.9772782889     0.4463820713    -0.0048446172     2.0746761402     3.4149750214    28.3246358611     1.6988378734     1.0306910016     2.9976208145     2.0034018431
    1.0000000000     0.9465550312     0.0838410904    -0.6388369399     2.1583781687     3.8535710747    28.9311849606     1.0669637879     1.7781169731     2.2900913224     2.0078194346
    1.0000000000     0.9757488449     0.4583695595    -0.0074081586     2.0804655738     3.3898086443    28.2561423617     1.6842802745     1.0329579652     2.9963254646     2.0053061186
    1.0000000000     0.9811215517     0.0898448155    -0.3014011932     2.0444176866     3.4242362982    28.3260979152     1.7126905712     1.9582250113     2.0454933007     2.0179265156
    1.0000000000     0.9296044653     0.5128662307    -0.4510579018     2.2508067851     3.9645780995    28.9825431035     0.8437574362     1.0531652061     3.0516885199     2.0081466546
    1.0000000000     0.9748245124     0.4722191336    -0.0035064037     2.0845008447     3.3590617260    28.1698262690     1.6707892340     1.0357011510     2.9985777918     2.0026324744
    1.0000000000     0.1794906065     0.4652659237    -0.6591856951     3.6130466731     3.4909074517    28.9007935072     1.6740224001     1.0562398205     2.2130174135     2.8560643714
    1.0000000000    -0.0679750218     0.4163766809    -0.6762082267     3.0917303442     3.4471793720    28.6764028508     1.7503265028     1.1623101753     2.1401108002     2.7977722187
    1.0000000000     0.2428272215     0.5358612840    -0.7579227550     3.6148685710     3.4829354359    29.0218747876     1.6233681526     0.9453925968     2.3510672833     2.8646899270
    1.0000000000    -0.0995729827     0.3839206962    -0.7986325732     2.9698179423     3.4294794344    28.6583143265     1.7571192400     1.2200685129     2.1218836949     2.7690319861
    1.0000000000     0.1671933924     0.2637358968    -0.6697697851     3.7274411218     3.3489826591    28.3695732027     1.7758003917     1.5651928664     1.6900159960     2.8379131067
