 Calc. Energy    Model Energy     DM1 Trace
-3662.2349707545 -3662.2417200037    12.0000000000
-3662.2346266714 -3662.2431000551    12.0000000000
-3662.2329907100 -3662.2363522620    12.0000000000
-3662.2326814230 -3662.2346883664    12.0000000000
-3662.2297747811 -3662.2250820306    12.0000000000
-3662.2287733122 -3662.2334129839    12.0000000000
-3662.2281444530 -3662.2338669447    12.0000000000
-3662.2248025222 -3662.2194934393    12.0000000000
-3662.2244284978 -3662.2171161944    12.0000000000
-3662.2242711981 -3662.2193281074    12.0000000000
-3662.2240913780 -3662.2178459090    12.0000000000
-3662.2202097753 -3662.2189786398    12.0000000000
-3662.2199206064 -3662.2166039144    12.0000000000
-3662.2191482348 -3662.2187585509    12.0000000000
-3662.2186057215 -3662.2152330337    12.0000000000
-3662.2184773293 -3662.2176615823    12.0000000000
-3662.2180853699 -3662.2176302714    12.0000000000
-3662.2169032577 -3662.2160403293    12.0000000000
-3662.2155634611 -3662.2141968604    12.0000000000
-3662.2149622853 -3662.2078478631    12.0000000000
-3662.2141894829 -3662.2079223042    12.0000000000
-3662.2140048113 -3662.2146640894    12.0000000000
-3662.2137509959 -3662.2197521015    12.0000000000
-3662.2128464577 -3662.2141203506    12.0000000000
-3662.2120427701 -3662.2172567544    12.0000000000
-3662.2103255168 -3662.2186170502    12.0000000000
-3662.2086731881 -3662.2137172278    12.0000000000
-3662.2086240662 -3662.2195546539    12.0000000000
-3662.2084958029 -3662.2156613963    12.0000000000
-3662.2082909505 -3662.2159088449    12.0000000000
-3662.3125909567 -3662.3039259546    12.0000000000
-3662.3122083204 -3662.3036683247    12.0000000000
-3662.3069000101 -3662.3020952294    12.0000000000
-3662.3066359787 -3662.3014998851    12.0000000000
-3662.3032489156 -3662.3097906811    12.0000000000
-3662.3031391843 -3662.2968891063    12.0000000000
-3662.2994858511 -3662.2932343995    12.0000000000
-3662.2979742970 -3662.2938419441    12.0000000000
-3662.2970180856 -3662.3078069917    12.0000000000
-3662.2913604552 -3662.2904984727    12.0000000000
-3662.2506049692 -3662.2501860638    12.0000000000
-3662.2498318436 -3662.2506595945    12.0000000000
-3662.2484293555 -3662.2473781774    12.0000000000
-3662.2481872273 -3662.2488285449    12.0000000000
-3662.2452295879 -3662.2404129354    12.0000000000
-3662.2447939010 -3662.2486499565    12.0000000000
-3662.2438059107 -3662.2474488705    12.0000000000
-3662.2419301191 -3662.2313513910    12.0000000000
-3662.2416971492 -3662.2314365412    12.0000000000
-3662.2415699599 -3662.2324006150    12.0000000000
-3662.2415694062 -3662.2331517643    12.0000000000
-3662.2372492126 -3662.2408769281    12.0000000000
-3662.2368838042 -3662.2482554609    12.0000000000
-3662.2359929811 -3662.2357170252    12.0000000000
-3662.2352819662 -3662.2387939456    12.0000000000
-3662.2348387825 -3662.2293927785    12.0000000000
-3662.2347513074 -3662.2546162947    12.0000000000
-3662.2342619495 -3662.2501375500    12.0000000000
-3662.2339001752 -3662.2349845932    12.0000000000
-3662.2330978243 -3662.2257914491    12.0000000000
-3662.3442135188 -3662.3290494756    12.0000000000
-3662.3433194069 -3662.3285759582    12.0000000000
-3662.3375055162 -3662.3270380971    12.0000000000
-3662.3367693558 -3662.3264098390    12.0000000000
-3662.3309193293 -3662.3243637225    12.0000000000
-3662.3308712309 -3662.3281574047    12.0000000000
-3662.3276453635 -3662.3216261973    12.0000000000
-3662.3249889944 -3662.3213462747    12.0000000000
-3662.3239233212 -3662.3255509330    12.0000000000
-3662.3183862338 -3662.3197235028    12.0000000000
-3662.3065709764 -3662.3013149890    12.0000000000
-3662.3051860296 -3662.3038827457    12.0000000000
-3662.3046933189 -3662.3043213503    12.0000000000
-3662.3039567050 -3662.3040741694    12.0000000000
-3662.3035898231 -3662.3037316972    12.0000000000
-3662.2990496305 -3662.3026725629    12.0000000000
-3662.2988087657 -3662.3023605932    12.0000000000
-3662.2939986434 -3662.2972282523    12.0000000000
-3662.2938580347 -3662.3114517470    12.0000000000
-3662.2935674127 -3662.2973957825    12.0000000000
-3662.2918955615 -3662.3111810819    12.0000000000
-3662.2887997380 -3662.2951130014    12.0000000000
-3662.2883950623 -3662.3100506682    12.0000000000
-3662.2876628905 -3662.2948247663    12.0000000000
-3662.2827314597 -3662.2922369790    12.0000000000
-3662.2484350458 -3662.2453076206    12.0000000000
-3662.2480648403 -3662.2345757906    12.0000000000
-3662.2469565400 -3662.2549268411    12.0000000000
-3662.2466041399 -3662.2380890876    12.0000000000
-3662.2449317877 -3662.2310092338    12.0000000000
